id,user_id,tracked_at,longitude,latitude,elevation,accuracy
3164,0,2024-01-18 19:12:00+00:00,114.297515,30.586768,39.6,8.1
3165,0,2024-01-18 19:13:00+00:00,114.297615,30.58664,77.6,7.2
3166,0,2024-01-18 19:14:00+00:00,114.297479,30.586773,36.1,14.3
3167,0,2024-01-18 19:15:00+00:00,114.298281,30.587098,46.0,7.0
3168,0,2024-01-18 19:16:00+00:00,114.297685,30.586593,78.7,11.5
3169,0,2024-01-18 19:17:00+00:00,114.297387,30.586571,28.1,9.5
3170,0,2024-01-18 19:18:00+00:00,114.297557,30.586601,69.6,8.0
3171,0,2024-01-18 19:19:00+00:00,114.298016,30.586738,39.8,12.7
3172,0,2024-01-18 19:20:00+00:00,114.297865,30.586636,75.5,12.5
3173,0,2024-01-18 19:21:00+00:00,114.298216,30.586699,44.4,12.6
3174,0,2024-01-18 19:22:00+00:00,114.297922,30.586626,68.7,4.7
3175,0,2024-01-18 19:23:00+00:00,114.297584,30.586681,38.8,11.6
3176,0,2024-01-18 19:24:00+00:00,114.2979,30.586556,77.4,5.6
3177,0,2024-01-18 19:25:00+00:00,114.297991,30.586426,20.5,4.8
3178,0,2024-01-18 19:26:00+00:00,114.297502,30.586069,32.8,11.7
3179,0,2024-01-18 19:27:00+00:00,114.297525,30.58703,51.1,4.7
3180,0,2024-01-18 19:28:00+00:00,114.297574,30.586844,44.3,6.4
3181,0,2024-01-18 19:29:00+00:00,114.298056,30.587207,79.1,11.2
3182,0,2024-01-18 19:30:00+00:00,114.297994,30.586932,71.3,3.3
3183,0,2024-01-18 19:31:00+00:00,114.297839,30.586876,55.2,8.9
3184,0,2024-01-18 19:32:00+00:00,114.297844,30.586777,55.6,9.3
3185,0,2024-01-18 19:33:00+00:00,114.297752,30.586493,41.0,4.2
3186,0,2024-01-18 19:34:00+00:00,114.297847,30.586636,39.0,4.5
3187,0,2024-01-18 19:35:00+00:00,114.298009,30.586674,47.1,11.1
3188,0,2024-01-18 19:36:00+00:00,114.297955,30.58671,70.4,12.2
3189,0,2024-01-18 19:37:00+00:00,114.297732,30.586176,76.6,14.6
3190,0,2024-01-18 19:38:00+00:00,114.297601,30.587647,77.7,6.5
3191,0,2024-01-18 19:39:00+00:00,114.297718,30.586952,24.2,8.4
3192,0,2024-01-18 19:40:00+00:00,114.297977,30.58634,57.5,8.6
3193,0,2024-01-18 19:41:00+00:00,114.297627,30.585957,76.9,6.2
3194,0,2024-01-18 19:42:00+00:00,114.297607,30.586833,63.6,3.8
3195,0,2024-01-18 19:43:00+00:00,114.297596,30.586795,50.9,9.1
3196,0,2024-01-18 19:44:00+00:00,114.297841,30.586497,21.1,6.3
3197,0,2024-01-18 19:45:00+00:00,114.297884,30.586148,79.7,7.9
3198,0,2024-01-18 19:46:00+00:00,114.298608,30.58718,30.1,11.5
3199,0,2024-01-18 19:47:00+00:00,114.297526,30.586259,40.9,3.5
3200,0,2024-01-18 19:48:00+00:00,114.298242,30.586173,50.8,13.1
3201,0,2024-01-18 19:49:00+00:00,114.297374,30.586316,51.9,9.4
3202,0,2024-01-18 19:50:00+00:00,114.297558,30.586465,29.1,13.3
3203,0,2024-01-18 19:51:00+00:00,114.297238,30.587067,21.1,4.0
3204,0,2024-01-18 19:52:00+00:00,114.298031,30.587638,28.6,10.9
3205,0,2024-01-18 19:53:00+00:00,114.297454,30.586865,39.8,14.7
3206,0,2024-01-18 19:54:00+00:00,114.298034,30.586498,32.3,8.6
3207,0,2024-01-18 19:55:00+00:00,114.297404,30.586759,28.8,10.9
3208,0,2024-01-18 19:56:00+00:00,114.297717,30.586444,39.0,9.4
3209,0,2024-01-18 19:57:00+00:00,114.298298,30.587309,54.2,6.3
3210,0,2024-01-18 19:58:00+00:00,114.297946,30.586675,51.1,10.1
3211,0,2024-01-18 19:59:00+00:00,114.2978,30.5867,28.9,9.4
3212,0,2024-01-18 19:59:42.500000+00:00,114.296611,30.585948,5.2,19.2
3213,0,2024-01-18 20:00:25+00:00,114.295942,30.58502,35.9,8.6
3214,0,2024-01-18 20:01:07.500000+00:00,114.295244,30.586439,11.4,12.4
3215,0,2024-01-18 20:01:50+00:00,114.295428,30.586864,32.0,16.6
3216,0,2024-01-18 20:02:32.500000+00:00,114.294447,30.586662,12.4,12.0
3217,0,2024-01-18 20:03:15+00:00,114.295345,30.585012,8.0,11.6
3218,0,2024-01-18 20:03:57.500000+00:00,114.293316,30.58604,30.6,10.0
3219,0,2024-01-18 20:04:40+00:00,114.292679,30.586297,12.6,16.3
3220,0,2024-01-18 20:05:22.500000+00:00,114.292444,30.585892,23.9,8.6
3221,0,2024-01-18 20:06:05+00:00,114.291196,30.584464,23.2,17.8
3222,0,2024-01-18 20:06:47.500000+00:00,114.290542,30.585757,26.2,6.8
3223,0,2024-01-18 20:07:30+00:00,114.28859,30.586504,49.0,10.6
3224,0,2024-01-18 20:08:12.500000+00:00,114.289794,30.587384,24.4,6.0
3225,0,2024-01-18 20:08:55+00:00,114.288535,30.586494,14.8,18.2
3226,0,2024-01-18 20:09:37.500000+00:00,114.288447,30.585845,40.6,19.3
3227,0,2024-01-18 20:10:20+00:00,114.285537,30.586578,30.2,5.4
3228,0,2024-01-18 20:11:02.500000+00:00,114.287857,30.585616,7.8,7.4
3229,0,2024-01-18 20:11:45+00:00,114.285217,30.586263,21.5,5.4
3230,0,2024-01-18 20:12:27.500000+00:00,114.285672,30.585205,45.5,12.9
3231,0,2024-01-18 20:13:10+00:00,114.284437,30.584536,15.0,10.6
3232,0,2024-01-18 20:13:52.500000+00:00,114.283879,30.586899,44.4,8.2
3233,0,2024-01-18 20:14:35+00:00,114.28289,30.587684,15.9,12.6
3234,0,2024-01-18 20:15:17.500000+00:00,114.28238,30.585883,41.7,19.0
3235,0,2024-01-18 20:16:00+00:00,114.2814,30.5862,26.7,13.5
3236,0,2024-01-18 20:16:00+00:00,114.281681,30.5863,55.1,6.0
3237,0,2024-01-18 20:17:00+00:00,114.281411,30.58644,73.8,10.9
3238,0,2024-01-18 20:18:00+00:00,114.281639,30.586504,70.7,14.5
3239,0,2024-01-18 20:19:00+00:00,114.280901,30.586263,66.9,6.9
3240,0,2024-01-18 20:20:00+00:00,114.280984,30.586365,75.0,10.1
3241,0,2024-01-18 20:21:00+00:00,114.281679,30.586099,39.3,10.7
3242,0,2024-01-18 20:22:00+00:00,114.281464,30.586594,21.4,13.9
3243,0,2024-01-18 20:23:00+00:00,114.281361,30.586124,26.7,7.4
3244,0,2024-01-18 20:24:00+00:00,114.281574,30.586129,79.8,5.8
3245,0,2024-01-18 20:25:00+00:00,114.281318,30.585945,77.8,8.1
3246,0,2024-01-18 20:26:00+00:00,114.280967,30.585617,64.3,7.2
3247,0,2024-01-18 20:27:00+00:00,114.281509,30.586242,51.5,8.4
3248,0,2024-01-18 20:28:00+00:00,114.280967,30.585977,51.6,13.7
3249,0,2024-01-18 20:29:00+00:00,114.28131,30.586282,42.4,4.0
3250,0,2024-01-18 20:30:00+00:00,114.281138,30.586439,79.7,14.7
3251,0,2024-01-18 20:31:00+00:00,114.281807,30.586145,21.3,13.5
3252,0,2024-01-18 20:32:00+00:00,114.281974,30.586522,56.8,5.2
3253,0,2024-01-18 20:33:00+00:00,114.281751,30.586099,63.9,12.4
3254,0,2024-01-18 20:34:00+00:00,114.281436,30.586188,22.5,9.9
3255,0,2024-01-18 20:35:00+00:00,114.281027,30.585936,45.0,8.2
3256,0,2024-01-18 20:36:00+00:00,114.281167,30.585457,59.5,9.4
3257,0,2024-01-18 20:37:00+00:00,114.28166,30.586293,61.4,14.6
3258,0,2024-01-18 20:38:00+00:00,114.281454,30.586391,33.6,8.3
3259,0,2024-01-18 20:39:00+00:00,114.28133,30.58632,63.7,10.2
3260,0,2024-01-18 20:40:00+00:00,114.280689,30.586033,49.7,9.6
3261,0,2024-01-18 20:41:00+00:00,114.281513,30.586283,51.8,6.7
3262,0,2024-01-18 20:42:00+00:00,114.281155,30.585972,27.1,8.0
3263,0,2024-01-18 20:43:00+00:00,114.281247,30.586149,51.8,11.3
3264,0,2024-01-18 20:44:00+00:00,114.281598,30.586832,33.5,13.7
3265,0,2024-01-18 20:45:00+00:00,114.281069,30.585897,34.7,12.0
3266,0,2024-01-18 20:46:00+00:00,114.281554,30.58616,49.2,11.4
3267,0,2024-01-18 20:47:00+00:00,114.28115,30.58576,32.9,8.2
3268,0,2024-01-18 20:48:00+00:00,114.2819,30.585811,47.1,13.7
3269,0,2024-01-18 20:49:00+00:00,114.281487,30.586342,61.6,5.1
3270,0,2024-01-18 20:50:00+00:00,114.281559,30.586721,23.7,8.6
3271,0,2024-01-18 20:51:00+00:00,114.281659,30.586507,38.9,7.8
3272,0,2024-01-18 20:52:00+00:00,114.281654,30.585674,69.7,14.4
3273,0,2024-01-18 20:53:00+00:00,114.281593,30.58608,40.2,13.3
3274,0,2024-01-18 20:54:00+00:00,114.281148,30.585831,33.9,10.5
3275,0,2024-01-18 20:55:00+00:00,114.282006,30.586187,62.7,11.6
3276,0,2024-01-18 20:56:00+00:00,114.281174,30.58601,53.7,11.4
3277,0,2024-01-18 20:57:00+00:00,114.281188,30.586255,31.1,11.3
3278,0,2024-01-18 20:58:00+00:00,114.281309,30.586351,56.5,3.9
3279,0,2024-01-18 20:59:00+00:00,114.28138,30.5863,61.6,13.7
3280,0,2024-01-18 21:00:00+00:00,114.281282,30.586586,70.3,8.2
3281,0,2024-01-18 21:01:00+00:00,114.281281,30.5855,54.1,7.7
3282,0,2024-01-18 21:02:00+00:00,114.281655,30.586144,54.8,7.8
3283,0,2024-01-18 21:03:00+00:00,114.281404,30.585674,33.4,7.0
3284,0,2024-01-18 21:04:00+00:00,114.281527,30.585841,65.6,6.8
3285,0,2024-01-18 21:05:00+00:00,114.281793,30.586334,47.5,14.6
3286,0,2024-01-18 21:06:00+00:00,114.28105,30.585992,77.9,12.0
3287,0,2024-01-18 21:07:00+00:00,114.281445,30.586404,64.3,12.0
3288,0,2024-01-18 21:08:00+00:00,114.281384,30.586266,34.7,4.4
3289,0,2024-01-18 21:09:00+00:00,114.28193,30.585905,77.9,11.4
3290,0,2024-01-18 21:10:00+00:00,114.281527,30.585686,77.1,8.3
3291,0,2024-01-18 21:11:00+00:00,114.281493,30.586896,20.8,9.6
3292,0,2024-01-18 21:12:00+00:00,114.281543,30.586513,73.9,10.7
3293,0,2024-01-18 21:13:00+00:00,114.281519,30.58605,62.2,4.6
3294,0,2024-01-18 21:14:00+00:00,114.280947,30.586306,33.1,7.1
3295,0,2024-01-18 21:15:00+00:00,114.280858,30.58653,24.2,3.4
3296,0,2024-01-18 21:16:00+00:00,114.281367,30.586424,59.1,6.2
3297,0,2024-01-18 21:17:00+00:00,114.281944,30.586279,54.1,5.6
3298,0,2024-01-18 21:18:00+00:00,114.281519,30.586627,54.9,6.5
3299,0,2024-01-18 21:19:00+00:00,114.280972,30.585899,23.1,4.5
3300,0,2024-01-18 21:20:00+00:00,114.281513,30.586583,51.4,8.9
3301,0,2024-01-18 21:21:00+00:00,114.280775,30.585846,37.7,9.7
3302,0,2024-01-18 21:22:00+00:00,114.281332,30.58643,23.0,13.6
3303,0,2024-01-18 21:23:00+00:00,114.281322,30.586813,44.4,3.7
3304,0,2024-01-18 21:24:00+00:00,114.281558,30.586051,31.2,11.0
3305,0,2024-01-18 21:25:00+00:00,114.281727,30.586115,42.4,12.9
3306,0,2024-01-18 21:26:00+00:00,114.280732,30.586511,57.0,3.2
3307,0,2024-01-18 21:27:00+00:00,114.281868,30.586101,65.1,4.5
3308,0,2024-01-18 21:28:00+00:00,114.281427,30.58626,55.8,9.5
3309,0,2024-01-18 21:29:00+00:00,114.281633,30.585873,49.6,13.7
3310,0,2024-01-18 21:30:00+00:00,114.281632,30.586172,56.0,10.1
3311,0,2024-01-18 21:31:00+00:00,114.281119,30.585848,58.3,6.5
3312,0,2024-01-18 21:32:00+00:00,114.281491,30.586351,73.0,11.6
3313,0,2024-01-18 21:33:00+00:00,114.281312,30.586145,76.3,5.6
3314,0,2024-01-18 21:34:00+00:00,114.281586,30.586539,65.1,9.6
3315,0,2024-01-18 21:35:00+00:00,114.280839,30.58651,25.9,3.9
3316,0,2024-01-18 21:36:00+00:00,114.282159,30.585965,62.3,11.9
3317,0,2024-01-18 21:37:00+00:00,114.282006,30.58643,73.8,11.0
3318,0,2024-01-18 21:38:00+00:00,114.281397,30.586206,52.8,6.2
3319,0,2024-01-18 21:39:00+00:00,114.281261,30.585873,24.3,5.4
3320,0,2024-01-18 21:40:00+00:00,114.280988,30.586155,68.8,4.2
3321,0,2024-01-18 21:41:00+00:00,114.281015,30.586109,59.2,10.2
3322,0,2024-01-18 21:42:00+00:00,114.28113,30.586101,20.7,12.4
3323,0,2024-01-18 21:43:00+00:00,114.281726,30.586164,34.6,6.2
3324,0,2024-01-18 21:44:00+00:00,114.281586,30.585934,76.5,5.8
3325,0,2024-01-18 21:45:00+00:00,114.280713,30.58638,76.9,13.0
3326,0,2024-01-19 08:29:00+00:00,114.280863,30.586308,62.6,9.6
3327,0,2024-01-19 08:30:00+00:00,114.281652,30.586168,50.1,13.5
3328,0,2024-01-19 08:31:00+00:00,114.281681,30.585937,29.9,11.3
3329,0,2024-01-19 08:32:00+00:00,114.28134,30.586497,22.5,3.3
3330,0,2024-01-19 08:33:00+00:00,114.281451,30.586105,25.4,7.1
3331,0,2024-01-19 08:34:00+00:00,114.281039,30.585852,30.7,6.1
3332,0,2024-01-19 08:35:00+00:00,114.281881,30.586239,60.1,7.8
3333,0,2024-01-19 08:36:00+00:00,114.281366,30.586181,44.6,12.2
3334,0,2024-01-19 08:37:00+00:00,114.281869,30.586456,43.3,5.1
3335,0,2024-01-19 08:38:00+00:00,114.281059,30.586608,64.0,3.7
3336,0,2024-01-19 08:39:00+00:00,114.281578,30.586313,29.0,7.5
3337,0,2024-01-19 08:40:00+00:00,114.281655,30.586459,70.1,8.5
3338,0,2024-01-19 08:41:00+00:00,114.281331,30.586136,53.1,8.8
3339,0,2024-01-19 08:42:00+00:00,114.281465,30.585819,37.9,6.6
3340,0,2024-01-19 08:43:00+00:00,114.281601,30.586147,56.4,8.8
3341,0,2024-01-19 08:44:00+00:00,114.281637,30.586377,72.8,6.5
3342,0,2024-01-19 08:45:00+00:00,114.281298,30.586281,50.1,10.9
3343,0,2024-01-19 08:46:00+00:00,114.281025,30.586459,60.9,3.2
3344,0,2024-01-19 08:47:00+00:00,114.281323,30.585736,49.1,12.8
3345,0,2024-01-19 08:48:00+00:00,114.281407,30.586172,35.4,14.0
3346,0,2024-01-19 08:49:00+00:00,114.281096,30.585964,28.1,10.4
3347,0,2024-01-19 08:50:00+00:00,114.281178,30.58662,74.1,8.1
3348,0,2024-01-19 08:51:00+00:00,114.281335,30.586258,23.6,9.9
3349,0,2024-01-19 08:52:00+00:00,114.281134,30.586264,21.6,14.5
3350,0,2024-01-19 08:53:00+00:00,114.281317,30.58593,53.6,13.0
3351,0,2024-01-19 08:54:00+00:00,114.281341,30.585809,44.4,5.9
3352,0,2024-01-19 08:55:00+00:00,114.281418,30.58618,27.7,6.0
3353,0,2024-01-19 08:56:00+00:00,114.281038,30.586148,52.5,11.0
3354,0,2024-01-19 08:57:00+00:00,114.281867,30.586458,41.5,12.6
3355,0,2024-01-19 08:58:00+00:00,114.281127,30.586053,34.3,14.7
3356,0,2024-01-19 08:59:00+00:00,114.2814,30.5862,22.6,17.6
3357,0,2024-01-19 09:00:47.500000+00:00,114.284589,30.583953,20.5,11.6
3358,0,2024-01-19 09:02:35+00:00,114.286981,30.583575,19.5,11.0
3359,0,2024-01-19 09:04:22.500000+00:00,114.289015,30.579729,19.5,9.6
3360,0,2024-01-19 09:06:10+00:00,114.294138,30.578081,38.9,16.8
3361,0,2024-01-19 09:07:57.500000+00:00,114.29738,30.576469,42.6,19.2
3362,0,2024-01-19 09:09:45+00:00,114.300618,30.574869,19.4,5.3
3363,0,2024-01-19 09:11:32.500000+00:00,114.303342,30.572127,23.0,16.1
3364,0,2024-01-19 09:13:20+00:00,114.3063,30.571598,22.5,11.2
3365,0,2024-01-19 09:15:07.500000+00:00,114.309625,30.569633,22.4,19.1
3366,0,2024-01-19 09:16:55+00:00,114.312892,30.566685,44.8,19.8
3367,0,2024-01-19 09:18:42.500000+00:00,114.316333,30.564628,34.3,17.1
3368,0,2024-01-19 09:20:30+00:00,114.317944,30.56409,14.1,19.8
3369,0,2024-01-19 09:22:17.500000+00:00,114.320949,30.5598,22.9,7.1
3370,0,2024-01-19 09:24:05+00:00,114.325389,30.560796,46.7,17.0
3371,0,2024-01-19 09:25:52.500000+00:00,114.328,30.557841,33.0,15.0
3372,0,2024-01-19 09:27:40+00:00,114.329834,30.556838,25.4,19.8
3373,0,2024-01-19 09:29:27.500000+00:00,114.333668,30.553472,19.9,6.3
3374,0,2024-01-19 09:31:15+00:00,114.337886,30.552157,16.2,18.4
3375,0,2024-01-19 09:33:02.500000+00:00,114.340257,30.550401,23.4,17.5
3376,0,2024-01-19 09:34:50+00:00,114.343188,30.548655,15.5,7.5
3377,0,2024-01-19 09:36:37.500000+00:00,114.347558,30.547659,19.2,10.4
3378,0,2024-01-19 09:38:25+00:00,114.350697,30.54423,11.4,19.0
3379,0,2024-01-19 09:40:12.500000+00:00,114.352902,30.543974,41.1,16.0
3380,0,2024-01-19 09:42:00+00:00,114.3562,30.5413,34.9,7.9
3381,0,2024-01-19 09:42:00+00:00,114.356601,30.541572,46.7,3.7
3382,0,2024-01-19 09:43:00+00:00,114.356355,30.541666,70.5,10.7
3383,0,2024-01-19 09:44:00+00:00,114.355928,30.541279,44.9,6.4
3384,0,2024-01-19 09:45:00+00:00,114.356363,30.541093,21.4,9.1
3385,0,2024-01-19 09:46:00+00:00,114.356043,30.541535,71.3,11.0
3386,0,2024-01-19 09:47:00+00:00,114.35619,30.541351,22.3,9.8
3387,0,2024-01-19 09:48:00+00:00,114.35681,30.541175,62.5,7.3
3388,0,2024-01-19 09:49:00+00:00,114.356115,30.541709,56.0,3.1
3389,0,2024-01-19 09:50:00+00:00,114.355365,30.540765,74.1,11.5
3390,0,2024-01-19 09:51:00+00:00,114.356274,30.540985,60.5,6.1
3391,0,2024-01-19 09:52:00+00:00,114.356574,30.541605,38.7,6.2
3392,0,2024-01-19 09:53:00+00:00,114.356105,30.541365,56.9,13.5
3393,0,2024-01-19 09:54:00+00:00,114.356161,30.541096,26.3,5.9
3394,0,2024-01-19 09:55:00+00:00,114.356682,30.541412,26.4,11.5
3395,0,2024-01-19 09:56:00+00:00,114.356187,30.541729,29.1,6.0
3396,0,2024-01-19 09:57:00+00:00,114.356629,30.541573,34.1,4.3
3397,0,2024-01-19 09:58:00+00:00,114.356054,30.541645,50.9,5.4
3398,0,2024-01-19 09:59:00+00:00,114.356231,30.541393,71.0,5.3
3399,0,2024-01-19 10:00:00+00:00,114.356481,30.541547,31.9,9.7
3400,0,2024-01-19 10:01:00+00:00,114.356234,30.541112,31.3,7.1
3401,0,2024-01-19 10:02:00+00:00,114.355974,30.541465,65.8,9.2
3402,0,2024-01-19 10:03:00+00:00,114.356538,30.541682,73.6,10.0
3403,0,2024-01-19 10:04:00+00:00,114.356373,30.54147,56.3,4.7
3404,0,2024-01-19 10:05:00+00:00,114.355952,30.541161,75.5,4.6
3405,0,2024-01-19 10:06:00+00:00,114.356145,30.541243,28.1,7.3
3406,0,2024-01-19 10:07:00+00:00,114.356687,30.541539,52.1,11.0
3407,0,2024-01-19 10:08:00+00:00,114.355952,30.541319,50.1,4.9
3408,0,2024-01-19 10:09:00+00:00,114.356206,30.541095,49.0,14.0
3409,0,2024-01-19 10:10:00+00:00,114.356128,30.541108,44.2,7.8
3410,0,2024-01-19 10:11:00+00:00,114.355642,30.541389,43.9,3.3
3411,0,2024-01-19 10:12:00+00:00,114.356377,30.541333,78.5,8.9
3412,0,2024-01-19 10:13:00+00:00,114.356399,30.541253,38.5,14.5
3413,0,2024-01-19 10:14:00+00:00,114.356232,30.541452,36.2,10.7
3414,0,2024-01-19 10:15:00+00:00,114.356456,30.54161,39.1,7.7
3415,0,2024-01-19 10:16:00+00:00,114.35652,30.541677,46.3,11.5
3416,0,2024-01-19 10:17:00+00:00,114.356276,30.541142,56.4,8.9
3417,0,2024-01-19 10:18:00+00:00,114.356411,30.541096,22.9,10.7
3418,0,2024-01-19 10:19:00+00:00,114.355922,30.541021,34.5,11.1
3419,0,2024-01-19 10:20:00+00:00,114.3561,30.541067,77.5,9.8
3420,0,2024-01-19 10:21:00+00:00,114.356152,30.54135,54.3,8.6
3421,0,2024-01-19 10:22:00+00:00,114.355843,30.541688,48.4,3.1
3422,0,2024-01-19 10:23:00+00:00,114.356382,30.541712,39.4,8.5
3423,0,2024-01-19 10:24:00+00:00,114.356253,30.540886,52.5,4.4
3424,0,2024-01-19 10:25:00+00:00,114.355655,30.541197,39.1,10.9
3425,0,2024-01-19 10:26:00+00:00,114.356161,30.54177,72.7,9.4
3426,0,2024-01-19 10:27:00+00:00,114.35586,30.541496,20.7,12.5
3427,0,2024-01-19 10:28:00+00:00,114.356118,30.541707,53.4,4.9
3428,0,2024-01-19 10:29:00+00:00,114.35626,30.540989,38.0,12.9
3429,0,2024-01-19 10:30:00+00:00,114.355858,30.541487,59.1,9.4
3430,0,2024-01-19 10:31:00+00:00,114.355869,30.541377,52.3,8.8
3431,0,2024-01-19 10:32:00+00:00,114.356174,30.541106,65.3,13.8
3432,0,2024-01-19 10:33:00+00:00,114.356197,30.541669,58.3,3.9
3433,0,2024-01-19 10:34:00+00:00,114.356309,30.541129,63.2,8.3
3434,0,2024-01-19 10:35:00+00:00,114.356338,30.541371,55.5,3.6
3435,0,2024-01-19 10:36:00+00:00,114.356666,30.541399,20.8,4.2
3436,0,2024-01-19 10:37:00+00:00,114.356138,30.541189,69.7,4.6
3437,0,2024-01-19 10:38:00+00:00,114.356213,30.542009,64.4,3.4
3438,0,2024-01-19 10:39:00+00:00,114.356236,30.540826,69.6,5.8
3439,0,2024-01-19 10:40:00+00:00,114.356795,30.541471,30.1,13.6
3440,0,2024-01-19 10:41:00+00:00,114.355898,30.541296,26.9,14.4
3441,0,2024-01-19 10:42:00+00:00,114.355909,30.541607,56.4,12.6
3442,0,2024-01-19 10:43:00+00:00,114.356291,30.540964,74.5,4.3
3443,0,2024-01-19 10:44:00+00:00,114.3564,30.541107,79.5,9.1
3444,0,2024-01-19 10:45:00+00:00,114.356163,30.541035,58.3,3.2
3445,0,2024-01-19 10:46:00+00:00,114.35632,30.541364,69.9,11.1
3446,0,2024-01-19 10:47:00+00:00,114.35611,30.540908,39.0,10.6
3447,0,2024-01-19 10:48:00+00:00,114.356646,30.541325,66.0,13.5
3448,0,2024-01-19 10:49:00+00:00,114.356162,30.540629,74.7,14.6
3449,0,2024-01-19 10:50:00+00:00,114.355966,30.541433,69.3,13.6
3450,0,2024-01-19 10:51:00+00:00,114.356137,30.541027,59.4,3.7
3451,0,2024-01-19 10:52:00+00:00,114.356315,30.540553,45.7,3.3
3452,0,2024-01-19 10:53:00+00:00,114.356423,30.541404,66.7,12.7
3453,0,2024-01-19 10:54:00+00:00,114.356224,30.541305,21.7,13.1
3454,0,2024-01-19 10:55:00+00:00,114.356223,30.541677,22.2,13.5
3455,0,2024-01-19 10:56:00+00:00,114.35619,30.541333,72.6,11.7
3456,0,2024-01-19 10:57:00+00:00,114.356313,30.541614,28.2,6.1
3457,0,2024-01-19 10:58:00+00:00,114.356056,30.540795,20.5,7.0
3458,0,2024-01-19 10:59:00+00:00,114.356618,30.540889,37.7,13.1
3459,0,2024-01-19 11:00:00+00:00,114.356669,30.541678,22.9,7.2
3460,0,2024-01-19 11:01:00+00:00,114.35639,30.541649,48.2,13.1
3461,0,2024-01-19 11:02:00+00:00,114.356471,30.540695,75.8,13.1
3462,0,2024-01-19 11:03:00+00:00,114.356405,30.541445,69.3,5.0
3463,0,2024-01-19 11:04:00+00:00,114.356524,30.541346,76.5,14.4
3464,0,2024-01-19 11:05:00+00:00,114.356158,30.541335,26.9,14.3
3465,0,2024-01-19 11:06:00+00:00,114.356167,30.541369,27.5,10.4
3466,0,2024-01-19 11:07:00+00:00,114.35623,30.541203,30.9,14.0
3467,0,2024-01-19 11:08:00+00:00,114.35659,30.541148,39.7,10.9
3468,0,2024-01-19 11:09:00+00:00,114.355763,30.541537,71.5,13.9
3469,0,2024-01-19 11:10:00+00:00,114.355791,30.54118,75.3,6.6
3470,0,2024-01-19 11:11:00+00:00,114.356152,30.541046,68.6,12.0
3471,0,2024-01-19 11:12:00+00:00,114.356161,30.541763,51.5,3.4
3472,0,2024-01-19 11:13:00+00:00,114.356562,30.541293,54.2,11.8
3473,0,2024-01-19 11:14:00+00:00,114.356499,30.541413,29.0,8.8
3474,0,2024-01-19 11:15:00+00:00,114.356059,30.541124,56.0,11.2
3475,0,2024-01-19 11:16:00+00:00,114.355827,30.54097,48.8,14.1
3476,0,2024-01-19 11:17:00+00:00,114.355994,30.541556,72.2,8.3
3477,0,2024-01-19 11:18:00+00:00,114.356201,30.541714,58.0,9.9
3478,0,2024-01-19 11:19:00+00:00,114.356124,30.541526,46.1,8.5
3479,0,2024-01-19 11:20:00+00:00,114.35629,30.541548,30.3,7.4
3480,0,2024-01-19 11:21:00+00:00,114.356729,30.541235,68.3,12.7
3481,0,2024-01-19 11:22:00+00:00,114.356357,30.541449,79.7,4.6
3482,0,2024-01-19 11:23:00+00:00,114.356069,30.541443,48.7,13.7
3483,0,2024-01-19 11:24:00+00:00,114.356356,30.540925,69.3,8.3
3484,0,2024-01-19 11:25:00+00:00,114.356091,30.542014,47.4,9.1
3485,0,2024-01-19 11:26:00+00:00,114.356025,30.541362,46.7,5.0
3486,0,2024-01-19 11:27:00+00:00,114.355519,30.541487,26.5,11.3
3487,0,2024-01-19 11:28:00+00:00,114.356497,30.540842,47.5,5.2
3488,0,2024-01-19 11:29:00+00:00,114.355976,30.541536,20.7,4.9
3489,0,2024-01-19 11:30:00+00:00,114.355953,30.540932,42.3,5.6
3490,0,2024-01-19 11:31:00+00:00,114.356279,30.540973,55.4,12.1
3491,0,2024-01-19 11:32:00+00:00,114.356481,30.54129,40.5,8.4
3492,0,2024-01-19 11:33:00+00:00,114.355994,30.541616,50.2,13.5
3493,0,2024-01-19 11:34:00+00:00,114.356292,30.541183,20.4,9.4
3494,0,2024-01-19 11:35:00+00:00,114.356061,30.540887,22.9,6.5
3495,0,2024-01-19 11:36:00+00:00,114.356179,30.541867,70.5,8.8
3496,0,2024-01-19 11:37:00+00:00,114.356133,30.540985,73.8,7.9
3497,0,2024-01-19 11:38:00+00:00,114.356364,30.541248,48.8,8.8
3498,0,2024-01-19 11:39:00+00:00,114.355813,30.541747,55.8,12.0
3499,0,2024-01-19 11:40:00+00:00,114.356178,30.541777,28.1,5.7
3500,0,2024-01-19 11:41:00+00:00,114.356252,30.541253,60.7,5.8
3501,0,2024-01-19 11:42:00+00:00,114.356536,30.54096,38.3,13.4
3502,0,2024-01-19 11:43:00+00:00,114.356646,30.541292,46.5,13.0
3503,0,2024-01-19 11:44:00+00:00,114.356231,30.541371,45.0,8.0
3504,0,2024-01-19 11:45:00+00:00,114.35619,30.541241,68.8,10.7
3505,0,2024-01-19 11:46:00+00:00,114.355777,30.541522,53.0,4.1
3506,0,2024-01-19 11:47:00+00:00,114.355974,30.541637,25.5,9.4
3507,0,2024-01-19 11:48:00+00:00,114.356128,30.540923,51.9,3.2
3508,0,2024-01-19 11:49:00+00:00,114.356273,30.541344,47.8,14.2
3509,0,2024-01-19 11:50:00+00:00,114.356439,30.541443,20.9,8.4
3510,0,2024-01-19 11:51:00+00:00,114.356235,30.541788,25.7,9.8
